,review_id,user_id,business_id,stars,useful,funny,cool,text,date,sentiment
10605,QIaqP_KBkyi9Oj6G73vfAQ,4T-pGZPps49-Cc9yLecCEw,9HWCSPtMP2tU_cTDsEU1Cw,5,0,0,1,"Hao is a gem in Montreal. I came from Toronto to try some buns from Hao. I knew about the chef on Instagram for awhile (go follow them @epiceriehao), and have been hyping to try his bao. In short, he delivered. Actually, the experience exceeded my expectations. From the interior design, to the superb service, and of course the awesome food - I will be back every time I'm in the city. 

Going into detail, the interior is a super minimal, and small space. Overall, the attention to detail is impeccable, with everything serving a specific purpose - the sink, bar table, etc. The aura of the restaurant gives a sense of excellence. I appreciated being in such a tasteful, aesthetically pleasing space. The service was very friendly. The cashier was attentive to all the guests that came in and, was very engaging in conversation. She took care of my friends - providing complimentary green tea, as well as accommodating for any extra utensils. In all, she is the perfect person to be welcoming patrons into the restaurant and serving them beyond expectations. 

I tried the vegetarian buns, green salad, and matcha roll cake. Starting off with the buns, normally I don't go for the veg option but these surpassed all my beliefs. A true symphony of flavours and textures. The ridiculously soft, airy, perfect amount of chew bun. Along with delicious combination of tofu, mushroom and peppers sauced with Japanese Kewpie mayo, and topped with crispy onions and coriander. All together they create an ideal combo, both in flavour, aroma, and texture. Next was the green salad, a yummy mix of greens with a satisfying balance of crunch, sweetness, tart, and savoury. Last but not least is the, matcha green cake. A delicate, but sublime array of flavours. With the perfect amount of matcha essence within the cake portion of the desert, and a light creamy filling. So good, that we ordered seconds. 

I highly recommend, stopping by HAO if you're ever in Montreal. They provide a delicious meal, and first rate service. Along with a beautiful space to eat in. Thank you, HAO!",2017-03-15 23:15:26,1
11896,jJ3bqrkTC2swZtHqcN7fSA,gtjAy2SklPYW0QGAqds1Qw,9HWCSPtMP2tU_cTDsEU1Cw,5,0,0,1,I couldn't decide between the pork or the vegetarian buns but they were able to give me a pork and a mixed bun. These are probably one of the tastiest buns I've had in a while. The green tea lemonade was perfect with my meal.,2017-09-16 02:25:22,1
10915,Ew6dtWDcswgzmvSWWYrMGw,YOmyzxTFYULhTCHdDgWQRA,9HWCSPtMP2tU_cTDsEU1Cw,3,1,0,2,"I loved the minimalist deco inside with only white and wood color scheme. The lady working there was super nice and friendly. I loved the fact that they even have a sink for customers to wash their hands, coz eating the buns can be really messy (their aesop hand soap smells really good).

I ordered the pork buns and it turned out to be much smaller than expected. The flavor is nice, but I think the vegetarian one tastes better (I had a bite of my friend's vege buns). I like the plating, I didn't expect buns to be serve in such fancy way. Even though it tastes good, it is not really worth 10,5$. 

It was fun to try it out, but I probably won't be coming back. Maybe if they lower their price.",2016-08-27 20:49:06,0
10598,Ah9mgTV0Z3wSzgn5SZ8QhA,Y5naWx_rFykwblAO-lCNzw,9HWCSPtMP2tU_cTDsEU1Cw,5,6,5,7,"This is a rather belated review, as I paid a visit to Montreal a couple of months back in the summer, but I figured better late than never for a place that has left a great impression.

A couple of friends and I visited on a weekend trip and made a note to visit HAO as a) it had great reviews, b) the pictures looked beautiful, and c) (perhaps most importantly for us) it was conveniently close to our AirBnB. Your reason for visiting should be d) none of the above, because in a foodie city where mainstays such as Au Pied de Cochon, Joe Beef, and Schwartz dominate the headlines all the time, we should all be paying a little more attention to the smaller establishments that offer a much friendlier and more accessible food experience. 

First, the food: as many reviews mentioned, HAO embraces the ""less is more"" philosophy and offers a pared down menu of the essentials - baos consisting of a pork or a vegetarian (tofu) filling, topped with garlic crisps, in between white, fluffy buns; dumplings; cucumber salads. We tried both the pork and tofu buns and the cucumber salad. The pork buns were good, but to my surprise, the tofu ones were my favorite. I am always impressed by vegetarian options that really mimic both the taste and texture of meat it is substituting, this is was outstanding; the tofu absorbed the flavors even better than the pork. My only nit-picky comment is that the buns fall apart easily, so it's difficult to eat with your hands or get the perfect bun to filling ratio. The cucumber salad is nothing to write home about, but you gotta balance your meal with vegetables. 

Next, the service: I went in a group of 6 and Rachelle was more than receptive and helpful. She explained every dish available on the menu (everything was in French) and despite the limited space, she pulled up chairs and set us up, happily made sure we got water and kept a keen eye on our glasses in case we needed a refill. Because it wasn't as busy while we were there, she struck up conversation and gave us local recommendations. It was really clear that she works very hard to give every customer the best experience. 

Finally, the story: Rachelle runs HAO with her brothers. The entire interior of the store was designed by one of her brothers and the recipes and cooking is done by the other. She seems to run the storefront and marketing for the store, and told us how everything came to be; at first, they started as a small catering service and then slowly grew from there until they got a storefront. The store is about a year old now, but they're going to expand to have a large seating area as there is a vacancy in the space next door. It was really inspiring and heartwarming to hear how hard Rachelle and her family worked so hard to get HAO off the ground and clearly they're all very invested in it still - we even saw her mom coming in!

All in all, I really enjoyed my visit and urge everyone to visit for the food and to support an awesome local business!",2017-11-19 00:22:24,0
10785,b-gKgwzJ8OQy8zPfQ0nI2w,HQ4qREUvJnQku5kOPENnLg,9HWCSPtMP2tU_cTDsEU1Cw,5,0,0,0,"Tasty buns and instagram friendly place, I really like the light set (one bun and a bowl of salad.) I ordered. Waitress is really friendly. 

The only thing I would like to mention though is buns are small. It was good amount to me but I don't eat much. I would consider it as a light meal for regulars, if treated it as lunch, it could get slightly expensive.",2018-09-16 00:31:31,0
10956,_OevpdFF5tN5yH4pWp6-Vg,YLDSczq531PzUKAyKLFWsw,9HWCSPtMP2tU_cTDsEU1Cw,5,2,1,0,"The good: Incredible service. Incredible food (got the pork buns, $10.52 for 2). Beautiful/cozy place. I will ABSOLUTELY be returning. 

The bad: seems like this place will find any reason imaginable to be closed. Best to call and check if they're open before you go.",2016-12-21 19:13:32,0
11263,V-eEHnHmFmWuD7BzH6kfzA,ZYMuXozj9Bukuh1UXTf6tw,9HWCSPtMP2tU_cTDsEU1Cw,5,2,2,2,"Tasty af! I like that you don't have a choice of food; either pork bun or tofu bun! Got both which costed a total of less than $10. Both are delicious, but i have a preference for the pork one. The lady is sooooo nice and was smiling the whole time!! Downside!? Cash only. I am excited to see their renovated bigger place! (((Not too sure if this is actual filipino food tho, kinda just look taiwanese to me)))",2018-05-22 14:30:20,0
847,VKHrpo4aRf-xe7LO8s57_w,dYnKAXKq93WrnBDk9lkUTw,4CE_jyoNwSYkorer13G5OQ,5,2,0,0,"This place is the best. I am here right now - beers (Yuengling included) and tacos are both $0.99. The tacos are legit - full size hard shell beef tacos with lettuce, tomatoes and cheese. Come check it out. Thursdays. I heard Tuesdays too.",2014-08-01 00:15:33,1
507,akrQcRbROdK4Erv67Gcs7A,EeK6Bmye04T5EODN_91CKQ,4CE_jyoNwSYkorer13G5OQ,5,0,0,0,"Best Mexican Restaurant in South Side, easily.  Less expensive then Emiliano's,  better quality food, and even larger portions.   Tried the Enchiladas Mexicana and their Chili Relleno.  Both were outstanding.  Free chips and salsa that were pretty good too.  I will be back many times to try the rest of the menu.",2014-07-30 13:13:23,1
1316,w10Yqyjdw-amrdb6yyTDUw,wLr9gJOoO-SQVM6F8LuILQ,4CE_jyoNwSYkorer13G5OQ,5,2,0,0,"Wow, this place impressed me.

I LOVE good Mexican food, and unfortunately for us 'Burghers, we are at a terrible shortage of excellent Mexican options here in the Steel City. However, after a visit to El Toro Loco, my opinion has changed.

I've been meaning to try this place out for a while, frequently passing it and going to Patron instead. Sorry Patron, you've been kicked to the curb.

So the reason I went here was because I heard they had a Taco Tuesday special all day, as well as Thursday. 99 cent Beef soft or hard.

The tacos were filled with perfectly seasoned ground beef, and topped with fresh lettuce, diced tomato and shredded Americanized cheddar. I would have preferred a Mexican style cheese but I'll take an authentic taco shell over cheese any day.

The reason I like this place better than patron is simple - they actually season their meat. That, and the complimentary chips were hot and fresh, and the salsa was spicy, home made , and had lots of cilantro. 

Soft drinks were super sized and had free refills. (Coke products). TV scenario is excellent at the bar and the specials are ridiculous every day. See posted pictures.

Awesome tacos, great service, cheap, and worth a stop. Will definitely bring friends here to watch a penguins game.",2015-03-24 21:54:14,1
1137,jYIYvWuSLYWCI5J-1UA0hw,R_l4JcJUEDTGdvxxJaR0fg,4CE_jyoNwSYkorer13G5OQ,5,1,0,0,Probably one of the most authentic mexican restaurants. This place was great. I hear they plan to start selling liquor in two weeks and even have place for a nightclub/dancing,2014-03-05 03:06:23,1
805,s7saYa39jEbrD5jkMyzYdw,bCQ5zjT0qA3HOOLfOjW8xg,4CE_jyoNwSYkorer13G5OQ,5,1,0,0,Great addition to the Southside!  Better quality and more affordable than Emiliano's with much fresher tasting margaritas!  Please check this place out so that it stays in business.,2014-07-01 21:43:04,1
16,FGPEmu_ZdE2mOmcaskTT8w,c9boHh1lh0f_CwNQ6AP9zw,4CE_jyoNwSYkorer13G5OQ,1,3,0,0,CLOSED. Went yesterday to use my groupon and there was a for sale sign in the window. There was another sign saying an Italian restaurant is coming soon.,2015-07-16 15:03:48,0
1362,pv3H8Z1FBZNb2QdJlTezow,F5LjGK3uF6iQ1jlGo7yxXQ,4CE_jyoNwSYkorer13G5OQ,1,0,0,0,Terrible. Both our orders were messed up and we were the only people there. My husbands food was cold and the melted cheese had gotten hard. One of the staff members was sleeping on a table in back. The waitress/hostess spent the whole time paying her bills on the phone. We will not be back.,2014-08-03 15:00:43,0
1233,hr1ENoEYK04dyq2TrMEGWg,iH_fFp5HO4DI1DmZM4vQcA,4CE_jyoNwSYkorer13G5OQ,1,1,0,0,"Get some Taco Bell and drink wine coolers. This place sucks, Unless you are 23 , drunk with no standards.

This joint is loud and caters to young people who have no palate . We left . Couldn't stand the noise ..it's embarrassing to say the least.

The reviewers are typical yinzers with no taste . Trust me, stay away",2014-12-29 00:50:53,0
1877,A6TztYRWLOXdBTzLVxmgRA,kATmHA-YFGttKM3bW7-onQ,4CE_jyoNwSYkorer13G5OQ,1,0,0,0,"Long story, but funny. My wife and I had a night out. Being very seasoned service industry veterans, we have a decent tolerance for people that are busy on busy nights. Our bartender/waiter was busy . . . Because he sucked. He was weeded from minute one, screwed up my order,my wife's order, overcharged us for guacamole and had the cahones to ask us if everything was fine.  We paid $50 to eat 2 dinners that we didn't order, waited a long time for everything and had to listen to him complain about his incompetency. He claimed that he had bartended for 7 years, but looked like he started yesterday. 
Our food was ok, but no where near what we ordered. I will give them another chance, but pray that ""David"" will be nowhere to be found.",2015-03-29 05:37:59,0
218,BJAp4kNk0UP2qdr8pcmTug,lLZxjm_7eDxUCDNVaE1fcA,4CE_jyoNwSYkorer13G5OQ,1,6,0,0,"My entire experience at El Toro Loco was un desastre (that's Spanish for disaster). I love to eat out, so I have been to a lot of places in my life, and I can say with 100% certainty that as of the date that I am writing this review, this is hands down THE WORST restaurant I have ever had the displeasure of going to. My group was fairly large (8 people), so we expected to wait for a table on Taco Tuesday. Well, we got to the door and there was a sign that said ""No taco Tuesday special today."" Okay, whatever, that's fine. We still wanted tacos. And margaritas. When it was our turn to sit, we were seated in an alcove behind a wall upstairs. It was kind of weird, but nice to have the privacy in a way. As soon as we sat down, we were brought chips and salsa, which seemed great (the salsa was clearly not freshly made by the way...), but then trouble began. 

With a large group, it is easy to get distracted talking to each other, so finally, it became clear that we had been there for 15 or 20 minutes and no one had come by to take our drink order. We snagged a passing server, and he looked startled and said he'd take our orders. Everyone ordered the house margarita in various sizes  except for one person who ordered a corona, and we got some queso for an appetizer. Ten minutes pass...twenty minutes pass...we ask the server about our drinks and he assures us they will be right out. Tick tock, tick tock...thirty minutes pass. Okay, this was getting ridiculous. After 43 minutes (yes, I timed it), drinks were brought to the table in tiny plastic dixie cups. None of them had salt or a lime, and none of them were more than 8 oz., certainly not 'jumbo'. I looked around at everyone sipping their margarita mix (no alcohol?!) and wondered why I had no drink. The server said it was coming right out. I was getting agitated, so I went downstairs to talk to a manager and was told that she was too busy to speak with me. The margarita I ordered came out 23 minutes after the rest of the drinks and the server brought me the queso at the same time. It was cold and congealed. So, after being at the restaurant for nearly an hour and a half, we had not even had our order taken. We tried to order food and another round of drinks, but they never came. I headed down to the bar to order beers and was told by a bartender to ""hold on like ten minutes"", but was never served. Two girls by the bar told me they were leaving because they hadn't been served at their table or the bar in almost an hour. It was busy, but not busy enough that I couldn't easily walk up to the bar. The bartenders were literally doing nothing. After 2 or so hours, someone else in my party attempted to get a manager to get us our check so we could leave, but we were never allowed to speak to a manager and they never brought us the check. 

El Toro Loco is the most unprofessional business that I have ever patronized and deserves to be shut down for their blatant disrespect for customers.",2015-05-13 19:56:48,0
